time,station,tlmax,tlmin,tl_mittel,rf_mittel
1997-06-19T00:00+00:00,5925,23.0,13.9,18.5,73.0
1997-06-20T00:00+00:00,5925,20.7,15.0,17.9,58.0
1997-06-21T00:00+00:00,5925,26.2,12.8,19.5,58.0
1997-06-22T00:00+00:00,5925,24.4,15.0,19.7,77.0
1997-06-23T00:00+00:00,5925,21.7,11.7,16.7,63.0
1997-06-24T00:00+00:00,5925,20.7,15.1,17.9,58.0
1997-06-25T00:00+00:00,5925,22.6,14.3,18.5,56.0
1997-06-26T00:00+00:00,5925,23.4,14.2,18.8,66.0
1997-06-27T00:00+00:00,5925,28.1,16.8,22.5,61.0
1997-06-28T00:00+00:00,5925,31.8,20.5,26.2,51.0
1997-06-29T00:00+00:00,5925,32.5,21.4,27.0,61.0
1997-06-30T00:00+00:00,5925,30.8,22.2,26.5,63.0
1997-07-01T00:00+00:00,5925,23.5,16.3,19.9,63.0
1997-07-02T00:00+00:00,5925,27.2,16.7,22.0,58.0
1997-07-03T00:00+00:00,5925,29.4,18.2,23.8,53.0
1997-07-04T00:00+00:00,5925,30.4,20.5,25.5,69.0
1997-07-05T00:00+00:00,5925,24.3,17.8,21.1,88.0
1997-07-06T00:00+00:00,5925,19.1,14.7,16.9,84.0
1997-07-07T00:00+00:00,5925,17.6,12.7,15.2,95.0
1997-07-08T00:00+00:00,5925,20.9,15.4,18.2,81.0
1997-07-09T00:00+00:00,5925,23.6,17.3,20.5,59.0
1997-07-10T00:00+00:00,5925,26.6,17.2,21.9,57.0
1997-07-11T00:00+00:00,5925,24.1,15.8,20.0,81.0
1997-07-12T00:00+00:00,5925,23.4,17.3,20.4,77.0
1997-07-13T00:00+00:00,5925,24.8,16.8,20.8,81.0
1997-07-14T00:00+00:00,5925,25.0,16.1,20.6,50.0
1997-07-15T00:00+00:00,5925,25.1,17.1,21.1,80.0
1997-07-16T00:00+00:00,5925,24.7,16.9,20.8,72.0
1997-07-17T00:00+00:00,5925,26.5,16.0,21.3,68.0
1997-07-18T00:00+00:00,5925,24.6,16.8,20.7,92.0
1997-07-19T00:00+00:00,5925,17.5,15.7,16.6,93.0
1997-07-20T00:00+00:00,5925,20.9,14.8,17.9,73.0
1997-07-21T00:00+00:00,5925,19.7,15.5,17.6,86.0
1997-07-22T00:00+00:00,5925,23.6,16.1,19.9,88.0
1997-07-23T00:00+00:00,5925,27.9,17.2,22.6,64.0
1997-07-24T00:00+00:00,5925,28.9,19.5,24.2,54.0
1997-07-25T00:00+00:00,5925,26.6,20.2,23.4,84.0
1997-07-26T00:00+00:00,5925,22.3,16.9,19.6,72.0
1997-07-27T00:00+00:00,5925,26.2,18.3,22.3,57.0
1997-07-28T00:00+00:00,5925,26.4,19.8,23.1,57.0
1997-07-29T00:00+00:00,5925,24.8,18.3,21.6,70.0
1997-07-30T00:00+00:00,5925,27.6,16.0,21.8,53.0
1997-07-31T00:00+00:00,5925,29.6,17.4,23.5,59.0
1997-08-01T00:00+00:00,5925,21.9,13.5,17.7,89.0
1997-08-02T00:00+00:00,5925,21.8,14.2,18.0,65.0
1997-08-03T00:00+00:00,5925,21.0,15.8,18.4,79.0
1997-08-04T00:00+00:00,5925,27.4,17.2,22.3,55.0
1997-08-05T00:00+00:00,5925,29.3,16.8,23.1,60.0
1997-08-06T00:00+00:00,5925,25.9,18.9,22.4,56.0
1997-08-07T00:00+00:00,5925,26.2,17.8,22.0,59.0
1997-08-08T00:00+00:00,5925,27.0,18.0,22.5,60.0
1997-08-09T00:00+00:00,5925,25.5,19.4,22.5,75.0
1997-08-10T00:00+00:00,5925,23.9,18.1,21.0,82.0
1997-08-11T00:00+00:00,5925,27.4,16.4,21.9,58.0
1997-08-12T00:00+00:00,5925,28.4,17.0,22.7,53.0
1997-08-13T00:00+00:00,5925,29.4,18.0,23.7,53.0
1997-08-14T00:00+00:00,5925,29.7,20.6,25.2,52.0
1997-08-15T00:00+00:00,5925,28.0,22.2,25.1,62.0
1997-08-16T00:00+00:00,5925,26.8,19.5,23.2,65.0
1997-08-17T00:00+00:00,5925,27.4,18.2,22.8,67.0
1997-08-18T00:00+00:00,5925,25.5,19.0,22.3,83.0
1997-08-19T00:00+00:00,5925,26.2,18.3,22.3,73.0
1997-08-20T00:00+00:00,5925,25.6,18.5,22.1,68.0
1997-08-21T00:00+00:00,5925,28.9,18.2,23.6,56.0
1997-08-22T00:00+00:00,5925,29.9,17.6,23.8,48.0
1997-08-23T00:00+00:00,5925,29.7,17.0,23.4,54.0
1997-08-24T00:00+00:00,5925,29.3,17.5,23.4,61.0
1997-08-25T00:00+00:00,5925,29.0,18.9,24.0,56.0
1997-08-26T00:00+00:00,5925,28.2,17.9,23.1,59.0
1997-08-27T00:00+00:00,5925,29.2,18.9,24.1,56.0
1997-08-28T00:00+00:00,5925,29.2,18.8,24.0,66.0
1997-08-29T00:00+00:00,5925,26.7,13.4,20.1,95.0
1997-08-30T00:00+00:00,5925,19.4,14.2,16.8,69.0
1997-08-31T00:00+00:00,5925,23.1,16.4,19.8,74.0
1997-09-01T00:00+00:00,5925,26.3,16.8,21.6,63.0
1997-09-02T00:00+00:00,5925,28.5,16.3,22.4,65.0
1997-09-03T00:00+00:00,5925,28.8,17.9,23.4,63.0
1997-09-04T00:00+00:00,5925,29.4,18.4,23.9,66.0
1997-09-05T00:00+00:00,5925,27.8,21.5,24.7,68.0
1997-09-06T00:00+00:00,5925,29.4,19.1,24.3,72.0
1997-09-07T00:00+00:00,5925,23.3,19.3,21.3,83.0
1997-09-08T00:00+00:00,5925,23.7,15.7,19.7,60.0
1997-09-09T00:00+00:00,5925,22.5,18.8,20.7,54.0
1997-09-10T00:00+00:00,5925,20.4,12.6,16.5,49.0
1997-09-11T00:00+00:00,5925,21.3,11.8,16.6,57.0
1997-09-12T00:00+00:00,5925,26.0,12.2,19.1,68.0
1997-09-13T00:00+00:00,5925,23.8,16.5,20.2,76.0
1997-09-14T00:00+00:00,5925,18.5,13.5,16.0,55.0
1997-09-15T00:00+00:00,5925,19.3,11.4,15.4,49.0
1997-09-16T00:00+00:00,5925,20.8,9.8,15.3,58.0
1997-09-17T00:00+00:00,5925,23.7,11.5,17.6,63.0
1997-09-18T00:00+00:00,5925,23.7,12.3,18.0,68.0
1997-09-19T00:00+00:00,5925,25.0,14.2,19.6,77.0
1997-09-20T00:00+00:00,5925,17.4,10.3,13.9,51.0
1997-09-21T00:00+00:00,5925,16.6,6.8,11.7,57.0
1997-09-22T00:00+00:00,5925,18.5,7.3,12.9,65.0
1997-09-23T00:00+00:00,5925,20.9,9.6,15.3,61.0
1997-09-24T00:00+00:00,5925,17.7,12.7,15.2,65.0
1997-09-25T00:00+00:00,5925,19.1,10.3,14.7,63.0
1997-09-26T00:00+00:00,5925,21.2,13.3,17.3,61.0
1997-09-27T00:00+00:00,5925,18.5,13.9,16.2,68.0
1997-09-28T00:00+00:00,5925,17.7,9.1,13.4,67.0
1997-09-29T00:00+00:00,5925,19.6,9.2,14.4,59.0
1997-09-30T00:00+00:00,5925,18.7,12.4,15.6,74.0
1997-10-01T00:00+00:00,5925,17.3,13.7,15.5,86.0
1997-10-02T00:00+00:00,5925,18.5,13.4,16.0,85.0
1997-10-03T00:00+00:00,5925,15.2,10.5,12.9,54.0
1997-10-04T00:00+00:00,5925,17.0,9.4,13.2,65.0
1997-10-05T00:00+00:00,5925,22.3,11.0,16.7,60.0
1997-10-06T00:00+00:00,5925,22.2,10.7,16.5,74.0
1997-10-07T00:00+00:00,5925,17.9,12.6,15.3,90.0
1997-10-08T00:00+00:00,5925,21.2,13.9,17.6,85.0
1997-10-09T00:00+00:00,5925,22.4,14.7,18.6,81.0
1997-10-10T00:00+00:00,5925,22.5,16.6,19.6,71.0
1997-10-11T00:00+00:00,5925,19.0,12.0,15.5,56.0
1997-10-12T00:00+00:00,5925,15.2,10.6,12.9,84.0
1997-10-13T00:00+00:00,5925,12.2,8.5,10.4,70.0
1997-10-14T00:00+00:00,5925,11.4,7.7,9.6,76.0
1997-10-15T00:00+00:00,5925,11.3,6.2,8.8,77.0
1997-10-16T00:00+00:00,5925,9.9,6.9,8.4,74.0
1997-10-17T00:00+00:00,5925,10.1,2.9,6.5,70.0
1997-10-18T00:00+00:00,5925,13.2,3.4,8.3,75.0
1997-10-19T00:00+00:00,5925,13.9,5.3,9.6,74.0
1997-10-20T00:00+00:00,5925,10.8,5.6,8.2,90.0
1997-10-21T00:00+00:00,5925,9.9,6.2,8.1,64.0
1997-10-22T00:00+00:00,5925,10.7,0.7,5.7,62.0
1997-10-23T00:00+00:00,5925,12.2,4.3,8.3,66.0
1997-10-24T00:00+00:00,5925,8.7,3.8,6.3,54.0
1997-10-25T00:00+00:00,5925,9.2,3.1,6.2,58.0
1997-10-26T00:00+00:00,5925,8.3,2.7,5.5,82.0
1997-10-27T00:00+00:00,5925,6.1,1.4,3.8,58.0
1997-10-28T00:00+00:00,5925,5.1,0.4,2.8,59.0
1997-10-29T00:00+00:00,5925,5.4,-1.2,2.1,65.0
1997-10-30T00:00+00:00,5925,6.5,-1.5,2.5,64.0
1997-10-31T00:00+00:00,5925,7.7,0.3,4.0,63.0
1997-11-01T00:00+00:00,5925,9.1,2.8,6.0,64.0
1997-11-02T00:00+00:00,5925,9.6,1.3,5.5,74.0
1997-11-03T00:00+00:00,5925,12.1,5.5,8.8,66.0
1997-11-04T00:00+00:00,5925,9.3,-0.4,4.5,64.0
1997-11-05T00:00+00:00,5925,8.8,0.5,4.7,75.0
1997-11-06T00:00+00:00,5925,19.1,6.7,12.9,73.0
1997-11-07T00:00+00:00,5925,21.3,16.2,18.8,74.0
1997-11-08T00:00+00:00,5925,19.1,13.3,16.2,92.0
1997-11-09T00:00+00:00,5925,14.9,10.7,12.8,76.0
1997-11-10T00:00+00:00,5925,15.0,8.4,11.7,80.0
1997-11-11T00:00+00:00,5925,11.3,7.3,9.3,90.0
1997-11-12T00:00+00:00,5925,17.2,6.0,11.6,73.0
1997-11-13T00:00+00:00,5925,16.0,8.3,12.2,79.0
1997-11-14T00:00+00:00,5925,8.4,5.9,7.2,92.0
1997-11-15T00:00+00:00,5925,9.6,5.2,7.4,70.0
1997-11-16T00:00+00:00,5925,7.6,3.9,5.8,94.0
1997-11-17T00:00+00:00,5925,6.9,4.7,5.8,91.0
1997-11-18T00:00+00:00,5925,6.9,1.3,4.1,67.0
1997-11-19T00:00+00:00,5925,1.9,-1.8,0.1,69.0
1997-11-20T00:00+00:00,5925,3.6,-2.2,0.7,75.0
1997-11-21T00:00+00:00,5925,1.8,-1.1,0.4,93.0
1997-11-22T00:00+00:00,5925,3.5,1.1,2.3,96.0
1997-11-23T00:00+00:00,5925,4.0,1.2,2.6,91.0
1997-11-24T00:00+00:00,5925,4.0,1.1,2.6,94.0
1997-11-25T00:00+00:00,5925,3.9,1.2,2.6,96.0
1997-11-26T00:00+00:00,5925,4.3,3.4,3.9,95.0
1997-11-27T00:00+00:00,5925,5.0,3.3,4.2,95.0
1997-11-28T00:00+00:00,5925,5.9,4.0,5.0,93.0
1997-11-29T00:00+00:00,5925,6.1,4.4,5.3,95.0
1997-11-30T00:00+00:00,5925,7.2,5.6,6.4,96.0
1997-12-01T00:00+00:00,5925,7.7,5.6,6.7,93.0
1997-12-02T00:00+00:00,5925,7.5,6.1,6.8,94.0
1997-12-03T00:00+00:00,5925,7.4,3.0,5.2,95.0
1997-12-04T00:00+00:00,5925,4.1,2.6,3.4,86.0
1997-12-05T00:00+00:00,5925,4.2,2.4,3.3,71.0
1997-12-06T00:00+00:00,5925,3.6,0.8,2.2,70.0
1997-12-07T00:00+00:00,5925,2.8,0.3,1.6,88.0
1997-12-08T00:00+00:00,5925,5.2,1.2,3.2,81.0
1997-12-09T00:00+00:00,5925,4.5,1.9,3.2,91.0
1997-12-10T00:00+00:00,5925,4.7,2.1,3.4,96.0
1997-12-11T00:00+00:00,5925,12.7,3.6,8.2,90.0
1997-12-12T00:00+00:00,5925,11.1,7.6,9.4,77.0
1997-12-13T00:00+00:00,5925,9.0,4.8,6.9,84.0
1997-12-14T00:00+00:00,5925,5.3,3.4,4.4,85.0
1997-12-15T00:00+00:00,5925,4.3,-5.0,-0.4,79.0
1997-12-16T00:00+00:00,5925,-4.0,-6.3,-5.2,75.0
1997-12-17T00:00+00:00,5925,-2.9,-6.2,-4.6,69.0
1997-12-18T00:00+00:00,5925,-4.0,-5.6,-4.8,86.0
1997-12-19T00:00+00:00,5925,0.9,-4.0,-1.6,93.0
1997-12-20T00:00+00:00,5925,3.0,0.5,1.8,94.0
1997-12-21T00:00+00:00,5925,3.2,1.1,2.2,97.0
1997-12-22T00:00+00:00,5925,6.7,2.8,4.8,91.0
1997-12-23T00:00+00:00,5925,6.8,3.8,5.3,88.0
1997-12-24T00:00+00:00,5925,7.5,3.0,5.3,86.0
1997-12-25T00:00+00:00,5925,12.5,4.6,8.6,89.0
1997-12-26T00:00+00:00,5925,10.4,3.6,7.0,90.0
1997-12-27T00:00+00:00,5925,8.9,6.8,7.9,64.0
1997-12-28T00:00+00:00,5925,7.1,4.9,6.0,80.0
1997-12-29T00:00+00:00,5925,7.0,4.4,5.7,76.0
1997-12-30T00:00+00:00,5925,7.0,3.4,5.2,73.0
1997-12-31T00:00+00:00,5925,4.3,-0.6,1.9,98.0
1998-01-01T00:00+00:00,5925,2.2,-0.2,1.0,97.0
1998-01-02T00:00+00:00,5925,2.4,-0.3,1.1,97.0
1998-01-03T00:00+00:00,5925,9.9,0.2,5.1,70.0
1998-01-04T00:00+00:00,5925,11.4,7.2,9.3,56.0
1998-01-05T00:00+00:00,5925,10.1,6.5,8.3,52.0
1998-01-06T00:00+00:00,5925,9.3,3.9,6.6,57.0
1998-01-07T00:00+00:00,5925,11.2,4.7,8.0,84.0
1998-01-08T00:00+00:00,5925,13.7,6.8,10.3,55.0
1998-01-09T00:00+00:00,5925,14.3,9.8,12.1,49.0
1998-01-10T00:00+00:00,5925,13.5,10.0,11.8,58.0
1998-01-11T00:00+00:00,5925,10.0,2.4,6.2,91.0
1998-01-12T00:00+00:00,5925,4.3,2.2,3.3,97.0
1998-01-13T00:00+00:00,5925,2.5,-0.7,0.9,97.0
1998-01-14T00:00+00:00,5925,1.5,-0.9,0.3,94.0
1998-01-15T00:00+00:00,5925,9.5,1.3,5.4,78.0
1998-01-16T00:00+00:00,5925,7.2,1.3,4.3,97.0
1998-01-17T00:00+00:00,5925,8.4,3.1,5.8,74.0
1998-01-18T00:00+00:00,5925,9.4,1.8,5.6,58.0
1998-01-19T00:00+00:00,5925,7.2,0.9,4.1,73.0
1998-01-20T00:00+00:00,5925,7.9,4.2,6.1,62.0
1998-01-21T00:00+00:00,5925,4.3,1.7,3.0,88.0
1998-01-22T00:00+00:00,5925,2.2,0.8,1.5,93.0
1998-01-23T00:00+00:00,5925,1.7,0.4,1.1,86.0
1998-01-24T00:00+00:00,5925,1.9,-0.2,0.9,86.0
1998-01-25T00:00+00:00,5925,0.8,-3.7,-1.5,79.0
1998-01-26T00:00+00:00,5925,-0.2,-4.6,-2.4,73.0
1998-01-27T00:00+00:00,5925,-0.9,-6.5,-3.7,94.0
1998-01-28T00:00+00:00,5925,-0.2,-6.2,-3.2,76.0
1998-01-29T00:00+00:00,5925,0.2,-3.1,-1.5,88.0
1998-01-30T00:00+00:00,5925,1.0,-5.9,-2.5,76.0
1998-01-31T00:00+00:00,5925,0.6,-3.6,-1.5,70.0
1998-02-01T00:00+00:00,5925,-3.6,-11.7,-7.7,60.0
1998-02-02T00:00+00:00,5925,-0.1,-7.4,-3.8,62.0
1998-02-03T00:00+00:00,5925,3.7,-4.6,-0.5,67.0
1998-02-04T00:00+00:00,5925,2.7,-3.8,-0.6,64.0
1998-02-05T00:00+00:00,5925,3.5,-3.9,-0.2,63.0
1998-02-06T00:00+00:00,5925,5.6,0.1,2.9,57.0
1998-02-07T00:00+00:00,5925,8.0,-0.9,3.6,72.0
1998-02-08T00:00+00:00,5925,6.4,1.7,4.1,67.0
1998-02-09T00:00+00:00,5925,8.9,2.5,5.7,45.0
1998-02-10T00:00+00:00,5925,15.5,4.0,9.8,39.0
1998-02-11T00:00+00:00,5925,15.7,5.4,10.6,35.0
1998-02-12T00:00+00:00,5925,14.9,11.4,13.2,34.0
1998-02-13T00:00+00:00,5925,14.0,12.1,13.1,57.0
1998-02-14T00:00+00:00,5925,14.4,12.4,13.4,71.0
1998-02-15T00:00+00:00,5925,16.0,12.0,14.0,65.0
1998-02-16T00:00+00:00,5925,18.0,13.9,16.0,46.0
1998-02-17T00:00+00:00,5925,16.7,5.8,11.3,62.0
1998-02-18T00:00+00:00,5925,11.7,3.5,7.6,60.0
1998-02-19T00:00+00:00,5925,17.5,4.4,11.0,54.0
1998-02-20T00:00+00:00,5925,14.4,8.1,11.3,61.0
1998-02-21T00:00+00:00,5925,15.2,4.5,9.9,65.0
1998-02-22T00:00+00:00,5925,12.3,5.1,8.7,75.0
1998-02-23T00:00+00:00,5925,12.6,7.7,10.2,81.0
1998-02-24T00:00+00:00,5925,13.2,8.1,10.7,75.0
1998-02-25T00:00+00:00,5925,11.1,7.4,9.3,90.0
1998-02-26T00:00+00:00,5925,14.1,9.2,11.7,79.0
1998-02-27T00:00+00:00,5925,17.6,8.3,13.0,60.0
1998-02-28T00:00+00:00,5925,14.6,9.9,12.3,53.0
1998-03-01T00:00+00:00,5925,12.4,4.1,8.3,70.0
1998-03-02T00:00+00:00,5925,12.0,4.4,8.2,53.0
1998-03-03T00:00+00:00,5925,16.0,8.4,12.2,41.0
1998-03-04T00:00+00:00,5925,19.8,13.9,16.9,41.0
1998-03-05T00:00+00:00,5925,16.8,7.1,12.0,62.0
1998-03-06T00:00+00:00,5925,11.5,4.6,8.1,53.0
1998-03-07T00:00+00:00,5925,16.9,8.2,12.6,58.0
1998-03-08T00:00+00:00,5925,15.4,8.2,11.8,67.0
1998-03-09T00:00+00:00,5925,8.3,0.7,4.5,60.0
1998-03-10T00:00+00:00,5925,4.3,-0.5,1.9,63.0
1998-03-11T00:00+00:00,5925,3.3,-2.1,0.6,50.0
1998-03-12T00:00+00:00,5925,5.7,-3.8,1.0,47.0
1998-03-13T00:00+00:00,5925,6.8,1.0,3.9,54.0
1998-03-14T00:00+00:00,5925,7.4,4.6,6.0,82.0
1998-03-15T00:00+00:00,5925,7.7,2.8,5.3,60.0
1998-03-16T00:00+00:00,5925,8.1,0.3,4.2,67.0
1998-03-17T00:00+00:00,5925,5.9,1.1,3.5,97.0
1998-03-18T00:00+00:00,5925,11.1,5.4,8.3,77.0
1998-03-19T00:00+00:00,5925,9.9,5.7,7.8,58.0
1998-03-20T00:00+00:00,5925,6.7,1.3,4.0,70.0
1998-03-21T00:00+00:00,5925,4.3,-0.2,2.1,67.0
1998-03-22T00:00+00:00,5925,3.6,-0.4,1.6,68.0
1998-03-23T00:00+00:00,5925,5.3,-1.7,1.8,57.0
1998-03-24T00:00+00:00,5925,6.0,-0.2,2.9,42.0
1998-03-25T00:00+00:00,5925,5.6,-0.2,2.7,50.0
1998-03-26T00:00+00:00,5925,8.5,0.4,4.5,44.0
1998-03-27T00:00+00:00,5925,13.1,1.4,7.3,41.0
1998-03-28T00:00+00:00,5925,14.3,8.2,11.3,78.0
1998-03-29T00:00+00:00,5925,14.8,4.3,9.6,56.0
1998-03-30T00:00+00:00,5925,16.0,5.3,10.7,44.0
1998-03-31T00:00+00:00,5925,19.4,6.3,12.9,42.0
1998-04-01T00:00+00:00,5925,21.1,8.3,14.7,45.0
1998-04-02T00:00+00:00,5925,18.2,13.1,15.7,65.0
1998-04-03T00:00+00:00,5925,21.6,10.0,15.8,49.0
1998-04-04T00:00+00:00,5925,21.4,11.8,16.6,62.0
1998-04-05T00:00+00:00,5925,14.3,11.1,12.7,60.0
1998-04-06T00:00+00:00,5925,13.7,9.2,11.5,85.0
1998-04-07T00:00+00:00,5925,18.3,7.0,12.7,57.0
1998-04-08T00:00+00:00,5925,17.9,10.6,14.3,41.0
1998-04-09T00:00+00:00,5925,15.7,10.0,12.9,61.0
1998-04-10T00:00+00:00,5925,18.5,5.9,12.2,58.0
1998-04-11T00:00+00:00,5925,17.5,10.3,13.9,46.0
1998-04-12T00:00+00:00,5925,16.3,5.8,11.1,81.0
1998-04-13T00:00+00:00,5925,12.2,5.6,8.9,61.0
1998-04-14T00:00+00:00,5925,10.3,6.1,8.2,65.0
1998-04-15T00:00+00:00,5925,14.7,3.4,9.1,53.0
1998-04-16T00:00+00:00,5925,12.2,7.6,9.9,86.0
1998-04-17T00:00+00:00,5925,16.2,5.6,10.9,65.0
1998-04-18T00:00+00:00,5925,14.1,7.8,11.0,73.0
1998-04-19T00:00+00:00,5925,11.8,6.8,9.3,61.0
1998-04-20T00:00+00:00,5925,15.1,7.1,11.1,50.0
1998-04-21T00:00+00:00,5925,18.4,7.6,13.0,51.0
1998-04-22T00:00+00:00,5925,17.4,9.9,13.7,57.0
1998-04-23T00:00+00:00,5925,20.0,7.5,13.8,55.0
1998-04-24T00:00+00:00,5925,20.8,10.2,15.5,73.0
1998-04-25T00:00+00:00,5925,19.6,12.9,16.3,53.0
1998-04-26T00:00+00:00,5925,23.4,10.1,16.8,58.0
1998-04-27T00:00+00:00,5925,24.2,13.7,19.0,49.0
1998-04-28T00:00+00:00,5925,21.0,14.1,17.6,53.0
1998-04-29T00:00+00:00,5925,19.9,13.9,16.9,76.0
1998-04-30T00:00+00:00,5925,21.0,11.5,16.3,56.0
1998-05-01T00:00+00:00,5925,21.4,11.1,16.3,55.0
1998-05-02T00:00+00:00,5925,18.4,11.1,14.8,70.0
1998-05-03T00:00+00:00,5925,21.0,12.2,16.6,59.0
1998-05-04T00:00+00:00,5925,19.0,12.4,15.7,68.0
1998-05-05T00:00+00:00,5925,16.2,9.9,13.1,50.0
1998-05-06T00:00+00:00,5925,20.2,10.8,15.5,46.0
1998-05-07T00:00+00:00,5925,22.1,13.4,17.8,49.0
1998-05-08T00:00+00:00,5925,26.6,11.8,19.2,50.0
1998-05-09T00:00+00:00,5925,26.2,14.7,20.5,47.0
1998-05-10T00:00+00:00,5925,27.2,14.8,21.0,49.0
1998-05-11T00:00+00:00,5925,28.4,16.3,22.4,47.0
1998-05-12T00:00+00:00,5925,28.5,16.5,22.5,45.0
1998-05-13T00:00+00:00,5925,26.3,16.8,21.6,64.0
1998-05-14T00:00+00:00,5925,21.6,13.3,17.5,44.0
1998-05-15T00:00+00:00,5925,19.4,13.5,16.5,55.0
1998-05-16T00:00+00:00,5925,16.2,10.2,13.2,77.0
1998-05-17T00:00+00:00,5925,13.7,7.8,10.8,90.0
1998-05-18T00:00+00:00,5925,14.5,10.5,12.5,91.0
1998-05-19T00:00+00:00,5925,17.6,12.3,15.0,83.0
1998-05-20T00:00+00:00,5925,23.0,15.1,19.1,50.0
1998-05-21T00:00+00:00,5925,22.0,13.4,17.7,75.0
1998-05-22T00:00+00:00,5925,15.7,10.1,12.9,51.0
1998-05-23T00:00+00:00,5925,14.1,10.4,12.3,53.0
1998-05-24T00:00+00:00,5925,17.4,10.0,13.7,55.0
1998-05-25T00:00+00:00,5925,19.3,10.9,15.1,68.0
1998-05-26T00:00+00:00,5925,23.3,11.3,17.3,55.0
1998-05-27T00:00+00:00,5925,25.8,12.7,19.3,57.0
1998-05-28T00:00+00:00,5925,27.2,15.0,21.1,53.0
1998-05-29T00:00+00:00,5925,28.0,16.9,22.5,52.0
1998-05-30T00:00+00:00,5925,26.1,17.9,22.0,73.0
1998-05-31T00:00+00:00,5925,23.7,16.1,19.9,73.0
1998-06-01T00:00+00:00,5925,22.7,13.9,18.3,62.0
1998-06-02T00:00+00:00,5925,26.0,10.5,18.3,56.0
1998-06-03T00:00+00:00,5925,29.1,14.4,21.8,69.0
1998-06-04T00:00+00:00,5925,28.6,16.1,22.4,54.0
1998-06-05T00:00+00:00,5925,30.7,16.4,23.6,55.0
1998-06-06T00:00+00:00,5925,33.6,20.3,27.0,53.0
1998-06-07T00:00+00:00,5925,34.9,20.5,27.7,47.0
1998-06-08T00:00+00:00,5925,31.5,15.0,23.3,79.0
1998-06-09T00:00+00:00,5925,26.8,15.0,20.9,58.0
1998-06-10T00:00+00:00,5925,30.2,15.6,22.9,56.0
1998-06-11T00:00+00:00,5925,26.8,15.3,21.1,85.0
1998-06-12T00:00+00:00,5925,19.0,12.6,15.8,77.0
1998-06-13T00:00+00:00,5925,13.4,8.0,10.7,93.0
1998-06-14T00:00+00:00,5925,18.1,8.4,13.3,77.0
1998-06-15T00:00+00:00,5925,27.5,9.0,18.3,52.0
1998-06-16T00:00+00:00,5925,22.9,13.0,18.0,52.0
